Với chất giọng đẹp và phong cách biểu diễn "bốc lửa", Ngọc Anh khá thành công trên con đường ca hát	[('Với', 'E', 'B-PP', 'O'), ('chất', 'N', 'B-NP', 'O'), ('giọng', 'N', 'B-NP', 'O'), ('đẹp', 'A', 'B-AP', 'O'), ('và', 'C', 'O', 'O'), ('phong cách', 'N', 'B-NP', 'O'), ('biểu diễn', 'V', 'B-VP', 'O'), ('"', 'CH', 'O', 'O'), ('bốc lửa', 'X', 'O', 'O'), ('"', 'CH', 'O', 'O'), (',', 'CH', 'O', 'O'), ('Ngọc Anh', 'Np', 'B-NP', 'B-PER'), ('khá', 'R', 'O', 'O'), ('thành công', 'V', 'B-VP', 'O'), ('trên', 'E', 'B-PP', 'O'), ('con', 'Nc', 'B-NP', 'O'), ('đường', 'N', 'B-NP', 'O'), ('ca hát', 'M', 'B-NP', 'O')]
Cô kể: Ngoài thời gian đóng phim và đi học, chúng tôi luôn đi chơi với nhau, đặc biệt là dịp cuối tuần	[('Cô', 'Nc', 'B-NP', 'O'), ('kể', 'V', 'B-VP', 'O'), (':', 'CH', 'O', 'O'), ('Ngoài', 'E', 'B-PP', 'O'), ('thời gian', 'N', 'B-NP', 'O'), ('đóng', 'V', 'B-VP', 'O'), ('phim', 'N', 'B-NP', 'O'), ('và', 'C', 'O', 'O'), ('đi', 'V', 'B-VP', 'O'), ('học', 'V', 'B-VP', 'O'), (',', 'CH', 'O', 'O'), ('chúng tôi', 'P', 'B-NP', 'O'), ('luôn', 'R', 'O', 'O'), ('đi', 'V', 'B-VP', 'O'), ('chơi', 'V', 'B-VP', 'O'), ('với', 'E', 'B-PP', 'O'), ('nhau', 'N', 'B-NP', 'O'), (',', 'CH', 'O', 'O'), ('đặc biệt', 'A', 'B-AP', 'O'), ('là', 'C', 'O', 'O'), ('dịp', 'N', 'B-NP', 'O'), ('cuối', 'N', 'B-NP', 'O'), ('tuần', 'N', 'B-NP', 'O')]
Katie khen ngợi Daniel là một chàng trai điềm đạm và quan tâm đến mọi người	[('Katie', 'Np', 'B-NP', 'B-PER'), ('khen ngợi', 'V', 'B-VP', 'O'), ('Daniel', 'Np', 'B-NP', 'B-LOC'), ('là', 'V', 'B-VP', 'O'), ('một', 'M', 'B-NP', 'O'), ('chàng', 'N', 'B-NP', 'O'), ('trai', 'N', 'B-NP', 'O'), ('điềm đạm', 'A', 'B-AP', 'O'), ('và', 'C', 'O', 'O'), ('quan tâm', 'V', 'B-VP', 'O'), ('đến', 'E', 'B-PP', 'O'), ('mọi', 'L', 'B-NP', 'O'), ('người', 'N', 'B-NP', 'O')]
Cô nói: Anh ấy luôn hỏi tôi có khoẻ không và mời tôi uống nước	[('Cô', 'N', 'B-NP', 'O'), ('nói', 'V', 'B-VP', 'O'), (':', 'CH', 'O', 'O'), ('Anh', 'N', 'B-NP', 'O'), ('ấy', 'P', 'B-NP', 'O'), ('luôn', 'R', 'O', 'O'), ('hỏi', 'V', 'B-VP', 'O'), ('tôi', 'P', 'B-NP', 'O'), ('có', 'V', 'B-VP', 'O'), ('khoẻ', 'A', 'B-AP', 'O'), ('không', 'R', 'O', 'O'), ('và', 'C', 'O', 'O'), ('mời', 'V', 'B-VP', 'O'), ('tôi', 'P', 'B-NP', 'O'), ('uống', 'V', 'B-VP', 'O'), ('nước', 'N', 'B-NP', 'O')]
Trước đây, cô cũng rất thân thiết với Rupert Grint, người đóng vai Ron Wesley, bạn chí cốt của Harry tại trường Hogwarts	[('Trước', 'N', 'B-NP', 'O'), ('đây', 'P', 'B-NP', 'O'), (',', 'CH', 'O', 'O'), ('cô', 'Nc', 'B-NP', 'O'), ('cũng', 'R', 'O', 'O'), ('rất', 'R', 'O', 'O'), ('thân thiết', 'A', 'B-AP', 'O'), ('với', 'E', 'B-PP', 'O'), ('Rupert Grint', 'Np', 'B-NP', 'B-PER'), (',', 'CH', 'O', 'O'), ('người', 'N', 'B-NP', 'O'), ('đóng', 'V', 'B-VP', 'O'), ('vai', 'N', 'B-NP', 'B-LOC'), ('Ron Wesley', 'Np', 'B-NP', 'I-LOC'), (',', 'CH', 'O', 'O'), ('bạn', 'N', 'B-NP', 'O'), ('chí cốt', 'N', 'B-NP', 'O'), ('của', 'E', 'B-PP', 'O'), ('Harry', 'Np', 'B-NP', 'B-ORG'), ('tại', 'E', 'B-PP', 'O'), ('trường', 'N', 'B-NP', 'B-LOC'), ('Hogwarts', 'Np', 'B-NP', 'I-LOC')]
Sức mạnh từ sự kết hợp của hai người họ Trương	[('Sức mạnh', 'N', 'B-NP', 'O'), ('từ', 'E', 'B-PP', 'O'), ('sự', 'N', 'B-NP', 'O'), ('kết hợp', 'V', 'B-VP', 'O'), ('của', 'E', 'B-PP', 'O'), ('hai', 'M', 'B-NP', 'O'), ('người', 'N', 'B-NP', 'O'), ('họ', 'P', 'B-NP', 'O'), ('Trương', 'Np', 'B-NP', 'B-PER')]
"Thập diện mai phục" gây sóng gió tại bản quốc, "Anh hùng" tạo kỷ lục về số lượng vé bán ra	[('"', 'CH', 'O', 'O'), ('Thập diện', 'V', 'B-VP', 'O'), ('mai phục', 'N', 'B-NP', 'O'), ('"', 'CH', 'O', 'O'), ('gây', 'V', 'B-VP', 'O'), ('sóng gió', 'V', 'B-VP', 'O'), ('tại', 'E', 'B-PP', 'O'), ('bản quốc', 'N', 'B-NP', 'O'), (',', 'CH', 'O', 'O'), ('"', 'CH', 'O', 'O'), ('Anh hùng', 'N', 'B-NP', 'O'), ('"', 'CH', 'O', 'O'), ('tạo', 'V', 'B-VP', 'O'), ('kỷ lục', 'N', 'B-NP', 'O'), ('về', 'E', 'B-PP', 'O'), ('số lượng', 'N', 'B-NP', 'O'), ('vé', 'N', 'B-NP', 'O'), ('bán', 'V', 'B-VP', 'O'), ('ra', 'V', 'B-VP', 'O')]
Sự liên kết giữa Trương Nghệ Mưu và Trương Vệ Bình đã tạo nên sự kiện lớn trong làng điện ảnh, cũng như cho ra đời công nghệ quảng bá với tốc độ và quy mô lớn	[('Sự', 'N', 'B-NP', 'O'), ('liên kết', 'V', 'B-VP', 'O'), ('giữa', 'E', 'B-PP', 'O'), ('Trương Nghệ Mưu', 'Np', 'B-NP', 'B-PER'), ('và', 'C', 'O', 'O'), ('Trương Vệ Bình', 'Np', 'B-NP', 'B-PER'), ('đã', 'R', 'O', 'O'), ('tạo', 'V', 'B-VP', 'O'), ('nên', 'V', 'B-VP', 'O'), ('sự kiện', 'N', 'B-NP', 'O'), ('lớn', 'A', 'B-AP', 'O'), ('trong', 'E', 'B-PP', 'O'), ('làng', 'N', 'B-NP', 'O'), ('điện ảnh', 'N', 'B-NP', 'O'), (',', 'CH', 'O', 'O'), ('cũng', 'R', 'O', 'O'), ('như', 'C', 'O', 'O'), ('cho', 'E', 'B-PP', 'O'), ('ra đời', 'V', 'B-VP', 'O'), ('công nghệ', 'N', 'B-NP', 'O'), ('quảng bá', 'V', 'B-VP', 'O'), ('với', 'E', 'B-PP', 'O'), ('tốc độ', 'N', 'B-NP', 'O'), ('và', 'C', 'O', 'O'), ('quy mô', 'N', 'B-NP', 'O'), ('lớn', 'A', 'B-AP', 'O')]
Mối quan hệ bạn bè của hai người họ Trương đã kéo dài 15 năm	[('Mối', 'N', 'B-NP', 'O'), ('quan hệ', 'N', 'B-NP', 'O'), ('bạn bè', 'N', 'B-NP', 'O'), ('của', 'E', 'B-PP', 'O'), ('hai', 'M', 'B-NP', 'O'), ('người', 'N', 'B-NP', 'O'), ('họ', 'P', 'B-NP', 'O'), ('Trương', 'Np', 'B-NP', 'B-PER'), ('đã', 'R', 'O', 'O'), ('kéo dài', 'V', 'B-VP', 'O'), ('15', 'M', 'B-NP', 'O'), ('năm', 'M', 'B-NP', 'O')]
Năm 1996, Trương Nghệ Mưu gặp khó khăn lớn về tài chính khi thực hiện phim Có gì từ từ nói, Trương Vệ Bình không ngần ngại bỏ ra 26 triệu nhân dân tệ giúp người bạn hoàn thành	[('Năm', 'N', 'B-NP', 'O'), ('1996', 'M', 'B-NP', 'O'), (',', 'CH', 'O', 'O'), ('Trương Nghệ Mưu', 'Np', 'B-NP', 'B-PER'), ('gặp', 'V', 'B-VP', 'O'), ('khó khăn', 'N', 'B-NP', 'O'), ('lớn', 'A', 'B-AP', 'O'), ('về', 'E', 'B-PP', 'O'), ('tài chính', 'N', 'B-NP', 'O'), ('khi', 'N', 'B-NP', 'O'), ('thực hiện', 'V', 'B-VP', 'O'), ('phim', 'N', 'B-NP', 'O'), ('Có', 'V', 'B-VP', 'O'), ('gì', 'P', 'B-NP', 'O'), ('từ từ', 'A', 'B-AP', 'O'), ('nói', 'V', 'B-VP', 'O'), (',', 'CH', 'O', 'O'), ('Trương Vệ Bình', 'Np', 'B-NP', 'B-PER'), ('không', 'R', 'O', 'O'), ('ngần ngại', 'V', 'B-VP', 'O'), ('bỏ', 'V', 'B-VP', 'O'), ('ra', 'V', 'B-VP', 'O'), ('26', 'M', 'B-NP', 'O'), ('triệu', 'M', 'B-NP', 'O'), ('nhân dân tệ', 'N', 'B-NP', 'O'), ('giúp', 'V', 'B-VP', 'O'), ('người', 'Nc', 'B-NP', 'O'), ('bạn', 'N', 'B-NP', 'O'), ('hoàn thành', 'V', 'B-VP', 'O')]
Vệ Bình đã thành lập một công ty thương nghiệp điện ảnh do Trương Nghệ Mưu đứng tên, đầu tư cho phim của Trương từ Một cái cũng không thể thiếu cho đến bộ phim sắp ra mắt là Thiên lý tẩu đơn kỵ	[('Vệ', 'Np', 'B-NP', 'O'), ('Bình', 'Np', 'B-NP', 'B-PER'), ('đã', 'R', 'O', 'O'), ('thành lập', 'V', 'B-VP', 'O'), ('một', 'M', 'B-NP', 'O'), ('công ty', 'N', 'B-NP', 'O'), ('thương nghiệp', 'N', 'B-NP', 'O'), ('điện ảnh', 'N', 'B-NP', 'O'), ('do', 'E', 'B-PP', 'O'), ('Trương Nghệ Mưu', 'Np', 'B-NP', 'B-PER'), ('đứng tên', 'V', 'B-VP', 'O'), (',', 'CH', 'O', 'O'), ('đầu tư', 'V', 'B-VP', 'O'), ('cho', 'E', 'B-PP', 'O'), ('phim', 'N', 'B-NP', 'O'), ('của', 'E', 'B-PP', 'O'), ('Trương', 'Np', 'B-NP', 'B-PER'), ('từ', 'E', 'B-PP', 'O'), ('Một', 'M', 'B-NP', 'O'), ('cái', 'Nc', 'B-NP', 'O'), ('cũng', 'R', 'O', 'O'), ('không thể', 'R', 'O', 'O'), ('thiếu', 'V', 'B-VP', 'O'), ('cho', 'E', 'B-PP', 'O'), ('đến', 'E', 'B-PP', 'O'), ('bộ', 'Nc', 'B-NP', 'O'), ('phim', 'N', 'B-NP', 'O'), ('sắp', 'R', 'O', 'O'), ('ra mắt', 'V', 'B-VP', 'O'), ('là', 'V', 'B-VP', 'O'), ('Thiên lý', 'N', 'B-NP', 'O'), ('tẩu', 'V', 'B-VP', 'O'), ('đơn', 'N', 'B-NP', 'B-LOC'), ('kỵ', 'M', 'B-NP', 'I-LOC')]
Anh hùng và Thập diện mai phục đã đem lại cho họ doanh thu khổng lồ, nhưng số tiền Trương Vệ Bình dám bỏ ra đầu tư cho phim cũng rất đáng kể	[('Anh hùng', 'N', 'B-NP', 'O'), ('và', 'C', 'O', 'O'), ('Thập diện', 'V', 'B-VP', 'O'), ('mai phục', 'N', 'B-NP', 'O'), ('đã', 'R', 'O', 'O'), ('đem', 'V', 'B-VP', 'O'), ('lại', 'V', 'B-VP', 'O'), ('cho', 'E', 'B-PP', 'O'), ('họ', 'P', 'B-NP', 'O'), ('doanh thu', 'V', 'B-VP', 'O'), ('khổng lồ', 'A', 'B-AP', 'O'), (',', 'CH', 'O', 'O'), ('nhưng', 'C', 'O', 'O'), ('số', 'N', 'B-NP', 'B-LOC'), ('tiền', 'N', 'B-NP', 'I-LOC'), ('Trương Vệ Bình', 'Np', 'B-NP', 'I-LOC'), ('dám', 'V', 'B-VP', 'O'), ('bỏ', 'V', 'B-VP', 'O'), ('ra', 'V', 'B-VP', 'O'), ('đầu tư', 'V', 'B-VP', 'O'), ('cho', 'E', 'B-PP', 'O'), ('phim', 'N', 'B-NP', 'O'), ('cũng', 'R', 'O', 'O'), ('rất', 'R', 'O', 'O'), ('đáng kể', 'A', 'B-AP', 'O')]
300 triệu nhân dân tệ để làm phim Thập diện mai phục, chưa kể hơn 20 triệu nhân dân tệ để làm công tác tuyên truyền	[('300', 'M', 'B-NP', 'O'), ('triệu', 'M', 'B-NP', 'O'), ('nhân dân tệ', 'N', 'B-NP', 'O'), ('để', 'E', 'B-PP', 'O'), ('làm', 'V', 'B-VP', 'O'), ('phim', 'N', 'B-NP', 'O'), ('Thập diện', 'V', 'B-VP', 'O'), ('mai phục', 'N', 'B-NP', 'O'), (',', 'CH', 'O', 'O'), ('chưa', 'R', 'O', 'O'), ('kể', 'V', 'B-VP', 'O'), ('hơn', 'A', 'B-AP', 'O'), ('20', 'M', 'B-NP', 'O'), ('triệu', 'M', 'B-NP', 'O'), ('nhân dân tệ', 'N', 'B-NP', 'O'), ('để', 'E', 'B-PP', 'O'), ('làm', 'V', 'B-VP', 'O'), ('công tác', 'N', 'B-NP', 'O'), ('tuyên truyền', 'V', 'B-VP', 'O')]
Dường như không gì có thể ngăn cản Trương Vệ Bình khi ông quyết định đầu tư cho phim của Trương Nghệ Mưu	[('Dường như', 'X', 'O', 'O'), ('không', 'R', 'O', 'O'), ('gì', 'P', 'B-NP', 'O'), ('có thể', 'R', 'O', 'O'), ('ngăn cản', 'V', 'B-VP', 'O'), ('Trương Vệ Bình', 'Np', 'B-NP', 'B-PER'), ('khi', 'N', 'B-NP', 'O'), ('ông', 'Nc', 'B-NP', 'O'), ('quyết định', 'V', 'B-VP', 'O'), ('đầu tư', 'V', 'B-VP', 'O'), ('cho', 'E', 'B-PP', 'O'), ('phim', 'N', 'B-NP', 'O'), ('của', 'E', 'B-PP', 'O'), ('Trương Nghệ Mưu', 'Np', 'B-NP', 'B-PER')]
Bộ phim sắp ra mắt tới đây của đạo diễn Trương cũng được Vệ Bình đầu tư 60 triệu nhân dân tệ	[('Bộ', 'N', 'B-NP', 'O'), ('phim', 'N', 'B-NP', 'O'), ('sắp', 'R', 'O', 'O'), ('ra mắt', 'V', 'B-VP', 'O'), ('tới', 'E', 'B-PP', 'O'), ('đây', 'P', 'B-NP', 'O'), ('của', 'E', 'B-PP', 'O'), ('đạo diễn', 'N', 'B-NP', 'B-LOC'), ('Trương', 'Np', 'B-NP', 'I-LOC'), ('cũng', 'R', 'O', 'O'), ('được', 'V', 'B-VP', 'O'), ('Vệ Bình', 'Np', 'B-NP', 'B-PER'), ('đầu tư', 'V', 'B-VP', 'O'), ('60', 'M', 'B-NP', 'O'), ('triệu', 'M', 'B-NP', 'O'), ('nhân dân tệ', 'Nu', 'B-NP', 'O')]
Tháng 12/2002, khi Anh hùng được công chiếu, chỉ trong một tuần đã thu vào được 100 triệu nhân dân tệ, chiếm 1/4 tổng thu nhập từ các phòng vé của điện ảnh trong nước, tạo ra kỷ lục mới trong lịch sử điện ảnh Trung Quốc	[('Tháng', 'N', 'B-NP', 'O'), ('12/20', 'M', 'B-NP', 'O'), ('02', 'N', 'B-NP', 'O'), (',', 'CH', 'O', 'O'), ('khi', 'N', 'B-NP', 'O'), ('Anh hùng', 'N', 'B-NP', 'O'), ('được', 'V', 'B-VP', 'O'), ('công chiếu', 'V', 'B-VP', 'O'), (',', 'CH', 'O', 'O'), ('chỉ', 'R', 'O', 'O'), ('trong', 'E', 'B-PP', 'O'), ('một', 'M', 'B-NP', 'O'), ('tuần', 'N', 'B-NP', 'O'), ('đã', 'R', 'O', 'O'), ('thu', 'V', 'B-VP', 'O'), ('vào', 'E', 'B-PP', 'O'), ('được', 'V', 'B-VP', 'O'), ('100', 'M', 'B-NP', 'O'), ('triệu', 'M', 'B-NP', 'O'), ('nhân dân tệ', 'N', 'B-NP', 'O'), (',', 'CH', 'O', 'O'), ('chiếm', 'V', 'B-VP', 'O'), ('1/4', 'N', 'B-NP', 'O'), ('tổng', 'Z', 'O', 'O'), ('thu nhập', 'N', 'B-NP', 'O'), ('từ', 'E', 'B-PP', 'O'), ('các', 'L', 'B-NP', 'O'), ('phòng', 'N', 'B-NP', 'O'), ('vé', 'N', 'B-NP', 'O'), ('của', 'E', 'B-PP', 'O'), ('điện ảnh', 'N', 'B-NP', 'O'), ('trong', 'E', 'B-PP', 'O'), ('nước', 'N', 'B-NP', 'O'), (',', 'CH', 'O', 'O'), ('tạo', 'V', 'B-VP', 'O'), ('ra', 'V', 'B-VP', 'O'), ('kỷ lục', 'N', 'B-NP', 'O'), ('mới', 'R', 'O', 'O'), ('trong', 'E', 'B-PP', 'O'), ('lịch sử', 'N', 'B-NP', 'B-LOC'), ('điện ảnh', 'N', 'B-NP', 'I-LOC'), ('Trung Quốc', 'Np', 'B-NP', 'I-LOC')]
Đến đầu tháng 12/2004, doanh thu của bộ phim này lên tới 250 triệu nhân dân tệ tính riêng thị trường trong nước và hơn 1 tỷ kiếm được từ thị trường bên ngoài	[('Đến', 'E', 'B-PP', 'O'), ('đầu', 'N', 'B-NP', 'O'), ('tháng', 'N', 'B-NP', 'O'), ('12/20', 'M', 'B-NP', 'O'), ('04', 'N', 'B-NP', 'O'), (',', 'CH', 'O', 'O'), ('doanh thu', 'N', 'B-NP', 'O'), ('của', 'E', 'B-PP', 'O'), ('bộ', 'Nc', 'B-NP', 'O'), ('phim', 'N', 'B-NP', 'O'), ('này', 'P', 'B-NP', 'O'), ('lên', 'V', 'B-VP', 'O'), ('tới', 'T', 'O', 'O'), ('250', 'M', 'B-NP', 'O'), ('triệu', 'M', 'B-NP', 'O'), ('nhân dân tệ', 'N', 'B-NP', 'O'), ('tính', 'V', 'B-VP', 'O'), ('riêng', 'A', 'B-AP', 'O'), ('thị trường', 'N', 'B-NP', 'O'), ('trong', 'E', 'B-PP', 'O'), ('nước', 'N', 'B-NP', 'O'), ('và', 'C', 'O', 'O'), ('hơn', 'A', 'B-AP', 'O'), ('1', 'M', 'B-NP', 'O'), ('tỷ', 'N', 'B-NP', 'O'), ('kiếm', 'V', 'B-VP', 'O'), ('được', 'R', 'O', 'O'), ('từ', 'E', 'B-PP', 'O'), ('thị trường', 'N', 'B-NP', 'O'), ('bên', 'N', 'B-NP', 'O'), ('ngoài', 'N', 'B-NP', 'O')]
Điều này đã chứng minh thành công có được chính là nhờ sự phối hợp ăn ý giữa một đạo diễn và một nhà đầu tư phim	[('Điều', 'N', 'B-NP', 'O'), ('này', 'P', 'B-NP', 'O'), ('đã', 'R', 'O', 'O'), ('chứng minh', 'V', 'B-VP', 'O'), ('thành công', 'V', 'B-VP', 'O'), ('có', 'V', 'B-VP', 'O'), ('được', 'R', 'O', 'O'), ('chính', 'T', 'O', 'O'), ('là', 'V', 'B-VP', 'O'), ('nhờ', 'V', 'B-VP', 'O'), ('sự', 'N', 'B-NP', 'O'), ('phối hợp', 'V', 'B-VP', 'O'), ('ăn ý', 'V', 'B-VP', 'O'), ('giữa', 'E', 'B-PP', 'O'), ('một', 'M', 'B-NP', 'O'), ('đạo diễn', 'N', 'B-NP', 'O'), ('và', 'C', 'O', 'O'), ('một', 'M', 'B-NP', 'O'), ('nhà đầu tư', 'N', 'B-NP', 'O'), ('phim', 'N', 'B-NP', 'O')]
Những hòn đá lăn - rock show đầu tiên diễn ra vào ngày 11/11 tới đây kết hợp hai đại diện của hai dòng rock Hà Nội: Bức Tường - đại diện cho dòng hard rock đại chúng và The Light - một trong những đàn anh của rock Hà thành, đại diện cho những dòng nặng như heavy metal, thrash metal	[('Những', 'L', 'B-NP', 'O'), ('hòn', 'Nc', 'B-NP', 'O'), ('đá', 'N', 'B-NP', 'O'), ('lăn', 'V', 'B-VP', 'O'), ('-', 'CH', 'O', 'O'), ('rock', 'N', 'B-NP', 'O'), ('show', 'N', 'B-NP', 'O'), ('đầu tiên', 'A', 'B-AP', 'O'), ('diễn', 'V', 'B-VP', 'O'), ('ra', 'V', 'B-VP', 'O'), ('vào', 'E', 'B-PP', 'O'), ('ngày', 'N', 'B-NP', 'B-LOC'), ('11/11', 'M', 'B-NP', 'I-LOC'), ('tới', 'E', 'B-PP', 'O'), ('đây', 'P', 'B-NP', 'O'), ('kết hợp', 'V', 'B-VP', 'O'), ('hai', 'M', 'B-NP', 'O'), ('đại diện', 'N', 'B-NP', 'O'), ('của', 'E', 'B-PP', 'O'), ('hai', 'M', 'B-NP', 'O'), ('dòng', 'N', 'B-NP', 'O'), ('rock', 'N', 'B-NP', 'O'), ('Hà Nội', 'Np', 'B-NP', 'B-LOC'), (':', 'CH', 'O', 'B-LOC'), ('Bức Tường', 'Np', 'B-NP', 'I-LOC'), ('-', 'CH', 'O', 'O'), ('đại diện', 'V', 'B-VP', 'O'), ('cho', 'E', 'B-PP', 'O'), ('dòng', 'N', 'B-NP', 'O'), ('hard', 'N', 'B-NP', 'O'), ('rock', 'V', 'B-VP', 'O'), ('đại chúng', 'N', 'B-NP', 'O'), ('và', 'C', 'O', 'O'), ('The Light', 'Np', 'B-NP', 'B-PER'), ('-', 'CH', 'O', 'O'), ('một', 'M', 'B-NP', 'O'), ('trong', 'E', 'B-PP', 'O'), ('những', 'L', 'B-NP', 'O'), ('đàn anh', 'N', 'B-NP', 'O'), ('của', 'E', 'B-PP', 'O'), ('rock', 'N', 'B-NP', 'O'), ('Hà thành', 'N', 'B-NP', 'O'), (',', 'CH', 'O', 'O'), ('đại diện', 'N', 'B-NP', 'O'), ('cho', 'E', 'B-PP', 'O'), ('những', 'L', 'B-NP', 'O'), ('dòng', 'N', 'B-NP', 'O'), ('nặng', 'A', 'B-AP', 'O'), ('như', 'C', 'O', 'O'), ('heavy', 'N', 'B-NP', 'O'), ('metal', 'N', 'B-NP', 'O'), (',', 'CH', 'O', 'O'), ('thrash', 'N', 'B-NP', 'B-LOC'), ('metal', 'M', 'B-NP', 'I-LOC')]
