Với chất giọng đẹp và phong cách biểu diễn "bốc lửa", Ngọc Anh khá thành công trên con đường ca hát	[('Với', 'E'), ('chất', 'N'), ('giọng', 'N'), ('đẹp', 'A'), ('và', 'C'), ('phong cách', 'N'), ('biểu diễn', 'V'), ('"', 'CH'), ('bốc lửa', 'X'), ('"', 'CH'), (',', 'CH'), ('Ngọc Anh', 'Np'), ('khá', 'R'), ('thành công', 'V'), ('trên', 'E'), ('con', 'Nc'), ('đường', 'N'), ('ca hát', 'M')]
Theo như kế hoạch, sẽ còn có nhiều những "Những hòn đá lăn 2, 3, 4" tiếp theo nữa, tiếp tục "lăn" cùng những ban nhạc rock trẻ hơn như Small Fire hay Microware	[('Theo', 'V'), ('như', 'C'), ('kế hoạch', 'N'), (',', 'CH'), ('sẽ', 'R'), ('còn', 'R'), ('có', 'V'), ('nhiều', 'A'), ('những', 'L'), ('"', 'CH'), ('Những', 'L'), ('hòn', 'Nc'), ('đá', 'N'), ('lăn', 'V'), ('2', 'M'), (',', 'CH'), ('3', 'M'), (',', 'CH'), ('4', 'M'), ('"', 'CH'), ('tiếp theo', 'V'), ('nữa', 'R'), (',', 'CH'), ('tiếp tục', 'V'), ('"', 'CH'), ('lăn', 'V'), ('"', 'CH'), ('cùng', 'C'), ('những', 'L'), ('ban', 'N'), ('nhạc', 'N'), ('rock', 'N'), ('trẻ', 'A'), ('hơn', 'A'), ('như', 'C'), ('Small Fire', 'Np'), ('hay', 'C'), ('Microware', 'Np')]
Trọng Nghĩa: 'Người mẫu không chỉ biết nhún nhẩy'	[('Trọng Nghĩa', 'Np'), (':', 'CH'), ("'", 'V'), ('Người mẫu', 'N'), ('không', 'R'), ('chỉ', 'R'), ('biết', 'V'), ('nhún nhẩy', 'V'), ("'", 'M')]
"Bất kỳ ngành nghề nào cũng có khúc quanh	[('"', 'CH'), ('Bất kỳ', 'A'), ('ngành nghề', 'N'), ('nào', 'P'), ('cũng', 'R'), ('có', 'V'), ('khúc', 'N'), ('quanh', 'N')]
Cũng chính vì những điều ồn ào đó mà tôi có dịp yên tĩnh để nhìn nhận bản thân và nghề nghiệp mình theo đuổi	[('Cũng', 'R'), ('chính', 'T'), ('vì', 'E'), ('những', 'L'), ('điều', 'N'), ('ồn ào', 'A'), ('đó', 'P'), ('mà', 'C'), ('tôi', 'P'), ('có', 'V'), ('dịp', 'N'), ('yên tĩnh', 'V'), ('để', 'E'), ('nhìn nhận', 'V'), ('bản thân', 'N'), ('và', 'C'), ('nghề nghiệp', 'N'), ('mình', 'P'), ('theo đuổi', 'V')]
Tôi không chọn sai đường, chỉ có điều đi thế nào để khỏi lọt ổ gà", người mẫu Trọng Nghĩa nói về những scandal giới người mẫu trong thời gian qua	[('Tôi', 'P'), ('không', 'R'), ('chọn', 'V'), ('sai', 'A'), ('đường', 'N'), (',', 'CH'), ('chỉ', 'R'), ('có', 'V'), ('điều', 'N'), ('đi', 'V'), ('thế nào', 'X'), ('để', 'E'), ('khỏi', 'V'), ('lọt', 'V'), ('ổ gà', 'N'), ('"', 'CH'), (',', 'CH'), ('người mẫu', 'N'), ('Trọng Nghĩa', 'Np'), ('nói', 'V'), ('về', 'E'), ('những', 'L'), ('scandal', 'N'), ('giới', 'N'), ('người mẫu', 'N'), ('trong', 'E'), ('thời gian', 'N'), ('qua', 'V')]
- Anh học được điều gì từ khi bước chân vào làng giải trí?	[('-', 'CH'), ('Anh', 'Nc'), ('học', 'V'), ('được', 'R'), ('điều', 'N'), ('gì', 'P'), ('từ', 'E'), ('khi', 'N'), ('bước', 'V'), ('chân', 'N'), ('vào', 'E'), ('làng', 'N'), ('giải trí', 'V'), ('?', 'CH')]
- Đã có rất nhiều anh chị người mẫu đi trước tôi sống và làm việc được bằng đồng tiền chân chính từ nghề	[('-', 'CH'), ('Đã', 'R'), ('có', 'V'), ('rất', 'R'), ('nhiều', 'A'), ('anh chị', 'Nc'), ('người mẫu', 'N'), ('đi', 'V'), ('trước', 'N'), ('tôi', 'P'), ('sống', 'V'), ('và', 'C'), ('làm việc', 'V'), ('được', 'V'), ('bằng', 'E'), ('đồng tiền', 'N'), ('chân chính', 'A'), ('từ', 'E'), ('nghề', 'N')]
Sàn catwalk khôngphải luôn trải thảm nhung để tôi ung dung bước đi	[('Sàn', 'N'), ('catwalk', 'N'), ('khôngphải', 'V'), ('luôn', 'R'), ('trải', 'V'), ('thảm', 'N'), ('nhung', 'V'), ('để', 'E'), ('tôi', 'P'), ('ung dung', 'A'), ('bước', 'V'), ('đi', 'V')]
Ở đó, tôi hình thành cá tính khi diễn, học cách giao tiếp với cộng đồng xung quanh, học được sự bình tĩnh với những cái nhìn còn cực đoan, nhiều định kiến với giới người mẫu chúng tôi	[('Ở', 'E'), ('đó', 'P'), (',', 'CH'), ('tôi', 'P'), ('hình thành', 'V'), ('cá tính', 'N'), ('khi', 'N'), ('diễn', 'V'), (',', 'CH'), ('học', 'V'), ('cách', 'N'), ('giao tiếp', 'V'), ('với', 'E'), ('cộng đồng', 'N'), ('xung quanh', 'N'), (',', 'CH'), ('học', 'V'), ('được', 'R'), ('sự', 'N'), ('bình tĩnh', 'A'), ('với', 'E'), ('những', 'L'), ('cái', 'Nc'), ('nhìn', 'V'), ('còn', 'R'), ('cực đoan', 'A'), (',', 'CH'), ('nhiều', 'A'), ('định kiến', 'N'), ('với', 'E'), ('giới', 'N'), ('người mẫu', 'N'), ('chúng tôi', 'P')]
- Nghề mẫu nam còn khá mới mẻ ở Việt Nam, do đó thu nhập không cao và không ổn định, có thể nói là không đủ sống	[('-', 'CH'), ('Nghề', 'N'), ('mẫu', 'N'), ('nam', 'N'), ('còn', 'R'), ('khá', 'R'), ('mới mẻ', 'A'), ('ở', 'E'), ('Việt Nam', 'Np'), (',', 'CH'), ('do đó', 'C'), ('thu nhập', 'N'), ('không', 'R'), ('cao', 'A'), ('và', 'C'), ('không', 'R'), ('ổn định', 'A'), (',', 'CH'), ('có thể', 'R'), ('nói', 'V'), ('là', 'C'), ('không', 'R'), ('đủ', 'A'), ('sống', 'V')]
Công việc và thu nhập chính của tôi hiện nay là kinh doanh máy tính và các thiết bị văn phòng	[('Công việc', 'N'), ('và', 'C'), ('thu nhập', 'N'), ('chính', 'T'), ('của', 'E'), ('tôi', 'P'), ('hiện nay', 'N'), ('là', 'V'), ('kinh doanh', 'V'), ('máy tính', 'N'), ('và', 'C'), ('các', 'L'), ('thiết bị', 'N'), ('văn phòng', 'N')]
Tôi bằng lòng với nghề tay trái ổn định để nuôi nghề tay phải vốn còn nhiều bấp bênh	[('Tôi', 'P'), ('bằng lòng', 'V'), ('với', 'E'), ('nghề', 'N'), ('tay trái', 'N'), ('ổn định', 'A'), ('để', 'E'), ('nuôi', 'V'), ('nghề', 'N'), ('tay', 'N'), ('phải', 'V'), ('vốn', 'N'), ('còn', 'V'), ('nhiều', 'A'), ('bấp bênh', 'N')]
- Giữa vóc dáng đẹp và tâm hồn đẹp, anh chọn cái nào?	[('-', 'CH'), ('Giữa', 'N'), ('vóc dáng', 'N'), ('đẹp', 'A'), ('và', 'C'), ('tâm hồn', 'N'), ('đẹp', 'A'), (',', 'CH'), ('anh', 'Nc'), ('chọn', 'V'), ('cái', 'T'), ('nào', 'P'), ('?', 'CH')]
- Tôi chọn vóc dáng đẹp, vì khi tôi biết nhận thức về cái đẹp, cái tốt, cái xấu tức là tâm hồn tôi cũng đẹp rồi	[('-', 'CH'), ('Tôi', 'P'), ('chọn', 'V'), ('vóc dáng', 'N'), ('đẹp', 'A'), (',', 'CH'), ('vì', 'E'), ('khi', 'N'), ('tôi', 'P'), ('biết', 'V'), ('nhận thức', 'V'), ('về', 'E'), ('cái', 'T'), ('đẹp', 'A'), (',', 'CH'), ('cái', 'T'), ('tốt', 'A'), (',', 'CH'), ('cái', 'T'), ('xấu', 'A'), ('tức là', 'X'), ('tâm hồn', 'N'), ('tôi', 'P'), ('cũng', 'R'), ('đẹp', 'A'), ('rồi', 'T')]
-Đã bao giờ anh nghĩ công việc người mẫu chỉ là khoảnh khắc đẹp mà tuổi trẻ nào cũng muốn thử qua?	[('-', 'CH'), ('Đã', 'R'), ('bao giờ', 'P'), ('anh', 'Nc'), ('nghĩ', 'V'), ('công việc', 'N'), ('người mẫu', 'N'), ('chỉ', 'R'), ('là', 'V'), ('khoảnh khắc', 'N'), ('đẹp', 'A'), ('mà', 'C'), ('tuổi trẻ', 'N'), ('nào', 'P'), ('cũng', 'R'), ('muốn', 'V'), ('thử', 'V'), ('qua', 'V'), ('?', 'CH')]
- Những ai hoạt động nghệ thuật đều ít nhiều có cảm tình với nghệ thuật	[('-', 'CH'), ('Những ai', 'N'), ('hoạt động', 'V'), ('nghệ thuật', 'N'), ('đều', 'R'), ('ít nhiều', 'A'), ('có', 'V'), ('cảm tình', 'N'), ('với', 'E'), ('nghệ thuật', 'N')]
Tôi yêu thích nghề người mẫu nhưng không dám khẳng định có hết mình vì nghề, sống chết với nghề hay không	[('Tôi', 'P'), ('yêu', 'V'), ('thích', 'V'), ('nghề', 'N'), ('người mẫu', 'N'), ('nhưng', 'C'), ('không', 'R'), ('dám', 'V'), ('khẳng định', 'V'), ('có', 'V'), ('hết mình', 'X'), ('vì', 'E'), ('nghề', 'N'), (',', 'CH'), ('sống chết', 'V'), ('với', 'E'), ('nghề', 'N'), ('hay', 'C'), ('không', 'R')]
Điều đó còn chờ thời gian và những thử thách trước mắt	[('Điều', 'N'), ('đó', 'P'), ('còn', 'R'), ('chờ', 'V'), ('thời gian', 'N'), ('và', 'C'), ('những', 'L'), ('thử thách', 'N'), ('trước', 'E'), ('mắt', 'N')]
- Người mẫu có cần cá tính và tạo scandal để nổi tiếng không?	[('-', 'CH'), ('Người mẫu', 'N'), ('có', 'V'), ('cần', 'V'), ('cá tính', 'V'), ('và', 'C'), ('tạo', 'V'), ('scandal', 'N'), ('để', 'E'), ('nổi tiếng', 'A'), ('không', 'R'), ('?', 'CH')]
- Tôi có nghe người khác bàn về cá tính, về scandal để dễ bề nổi tiếng	[('-', 'CH'), ('Tôi', 'P'), ('có', 'V'), ('nghe', 'V'), ('người', 'N'), ('khác', 'A'), ('bàn', 'V'), ('về', 'E'), ('cá tính', 'N'), (',', 'CH'), ('về', 'E'), ('scandal', 'N'), ('để', 'E'), ('dễ', 'A'), ('bề', 'N'), ('nổi tiếng', 'A')]
Tôi nghĩ, dám tạo scandal để nâng mình lên, chắc chắn người đó đã là người cá tính	[('Tôi', 'P'), ('nghĩ', 'V'), (',', 'CH'), ('dám', 'V'), ('tạo', 'V'), ('scandal', 'N'), ('để', 'E'), ('nâng', 'V'), ('mình', 'P'), ('lên', 'V'), (',', 'CH'), ('chắc chắn', 'A'), ('người', 'Nc'), ('đó', 'P'), ('đã', 'R'), ('là', 'V'), ('người', 'N'), ('cá', 'N'), ('tính', 'V')]
Tôi vốn nhút nhát, nên chọn cho mình phương án thuận theo tự nhiên, như thế "ăn chắc mặc bền"	[('Tôi', 'P'), ('vốn', 'R'), ('nhút nhát', 'V'), (',', 'CH'), ('nên', 'C'), ('chọn', 'V'), ('cho', 'E'), ('mình', 'P'), ('phương án', 'N'), ('thuận', 'A'), ('theo', 'V'), ('tự nhiên', 'N'), (',', 'CH'), ('như thế', 'X'), ('"', 'CH'), ('ăn chắc', 'N'), ('mặc', 'V'), ('bền', 'N'), ('"', 'CH')]
- Anh nói sao về chuyện công chúng chê người mẫu chỉ biết nhún nhẩy và đi tới đi lui?	[('-', 'CH'), ('Anh', 'Nc'), ('nói', 'V'), ('sao', 'P'), ('về', 'E'), ('chuyện', 'N'), ('công chúng', 'V'), ('chê', 'V'), ('người mẫu', 'N'), ('chỉ', 'R'), ('biết', 'V'), ('nhún nhẩy', 'V'), ('và', 'C'), ('đi', 'V'), ('tới', 'V'), ('đi', 'V'), ('lui', 'V'), ('?', 'CH')]
- Kêu họ thử lên sân khấu nhún nhẩy xem có dễ không? Không phải tự nhiên mà người mẫu chúng tôi có những bước đi đó	[('-', 'CH'), ('Kêu', 'V'), ('họ', 'P'), ('thử', 'V'), ('lên', 'V'), ('sân khấu', 'N'), ('nhún nhẩy', 'V'), ('xem', 'V'), ('có', 'V'), ('dễ', 'A'), ('không', 'R'), ('?', 'CH'), ('Không', 'R'), ('phải', 'V'), ('tự nhiên', 'A'), ('mà', 'C'), ('người mẫu', 'N'), ('chúng tôi', 'P'), ('có', 'V'), ('những', 'L'), ('bước đi', 'N'), ('đó', 'P')]
Trái lại, phải học tập và rèn luyện rất khắc nghiệt	[('Trái lại', 'N'), (',', 'CH'), ('phải', 'V'), ('học tập', 'V'), ('và', 'C'), ('rèn luyện', 'V'), ('rất', 'R'), ('khắc nghiệt', 'A')]
- Thế còn những chê bai, so sánh đẳng cấp và các danh hiệu ảo của người mẫu?	[('-', 'CH'), ('Thế', 'P'), ('còn', 'R'), ('những', 'L'), ('chê bai', 'N'), (',', 'CH'), ('so sánh', 'V'), ('đẳng cấp', 'N'), ('và', 'C'), ('các', 'L'), ('danh hiệu', 'N'), ('ảo', 'N'), ('của', 'E'), ('người mẫu', 'N'), ('?', 'CH')]
- Nghệ thuật Việt Nam thường được đem so sánh với thế giới	[('-', 'CH'), ('Nghệ thuật', 'N'), ('Việt Nam', 'Np'), ('thường', 'R'), ('được', 'V'), ('đem', 'V'), ('so sánh', 'V'), ('với', 'E'), ('thế giới', 'N')]
So sánh để hướng thiện và làm tốt hơn thì nên	[('So sánh', 'V'), ('để', 'E'), ('hướng thiện', 'V'), ('và', 'C'), ('làm', 'V'), ('tốt', 'A'), ('hơn', 'A'), ('thì', 'C'), ('nên', 'C')]
Còn ngồi mà dè bỉu, chê bai, tính toán theo tôi là không nên	[('Còn', 'C'), ('ngồi', 'V'), ('mà', 'C'), ('dè bỉu', 'V'), (',', 'CH'), ('chê bai', 'N'), (',', 'CH'), ('tính toán', 'V'), ('theo', 'V'), ('tôi', 'P'), ('là', 'C'), ('không', 'R'), ('nên', 'V')]
Tất cả những gì mới mẻ, non nghề cần có quá trình thay da đổi thịt	[('Tất cả', 'P'), ('những', 'L'), ('gì', 'P'), ('mới mẻ', 'A'), (',', 'CH'), ('non', 'A'), ('nghề', 'N'), ('cần', 'V'), ('có', 'V'), ('quá trình', 'N'), ('thay da đổi', 'V'), ('thịt', 'N')]
Danh hiệu chẳng qua là danh phong trao tặng trong cuộc thi nhằm cạnh tranh lành mạnh	[('Danh hiệu', 'N'), ('chẳng qua', 'N'), ('là', 'V'), ('danh', 'N'), ('phong', 'V'), ('trao tặng', 'N'), ('trong', 'E'), ('cuộc', 'N'), ('thi', 'V'), ('nhằm', 'V'), ('cạnh tranh', 'V'), ('lành mạnh', 'A')]
Mọi người đánh giá năng lực của người mẫu thông qua việc họ hoạt động hiệu quả và nghiêm túc như thế nào, chứ không phải qua một danh hiệu nhất thời	[('Mọi', 'L'), ('người', 'N'), ('đánh giá', 'V'), ('năng lực', 'N'), ('của', 'E'), ('người mẫu', 'N'), ('thông qua', 'V'), ('việc', 'N'), ('họ', 'P'), ('hoạt động', 'V'), ('hiệu quả', 'N'), ('và', 'C'), ('nghiêm túc', 'A'), ('như', 'C'), ('thế nào', 'P'), (',', 'CH'), ('chứ', 'C'), ('không', 'R'), ('phải', 'V'), ('qua', 'V'), ('một', 'M'), ('danh hiệu', 'N'), ('nhất thời', 'M')]
- Anh nghĩ sao về ngành thời trang Việt Nam?	[('-', 'CH'), ('Anh', 'Nc'), ('nghĩ', 'V'), ('sao', 'T'), ('về', 'E'), ('ngành', 'N'), ('thời trang', 'N'), ('Việt Nam', 'Np'), ('?', 'CH')]
- Thời trang Việt Nam đang ngày càng hội nhập với thời trang thế giới	[('-', 'CH'), ('Thời trang', 'N'), ('Việt Nam', 'Np'), ('đang', 'R'), ('ngày càng', 'X'), ('hội nhập', 'V'), ('với', 'E'), ('thời trang', 'N'), ('thế giới', 'N')]
Đã có những thương hiệu nổi tiếng không những trong nước mà còn xuất khẩu ra nước ngoài	[('Đã', 'R'), ('có', 'V'), ('những', 'L'), ('thương hiệu', 'N'), ('nổi tiếng', 'A'), ('không những', 'C'), ('trong', 'E'), ('nước', 'N'), ('mà còn', 'C'), ('xuất khẩu', 'V'), ('ra', 'V'), ('nước ngoài', 'N')]
Tôi nghĩ đó là tín hiệu đáng mừng cho sự khởi sắc	[('Tôi', 'P'), ('nghĩ', 'V'), ('đó', 'P'), ('là', 'V'), ('tín hiệu', 'N'), ('đáng', 'V'), ('mừng', 'V'), ('cho', 'E'), ('sự', 'N'), ('khởi sắc', 'V')]
Cho một nhà bảo tàng, TT nghiên cứu Nguyễn Du, Truyện Kiều	[('Cho', 'V'), ('một', 'M'), ('nhà', 'N'), ('bảo tàng', 'N'), (',', 'CH'), ('TT', 'Ny'), ('nghiên cứu', 'V'), ('Nguyễn Du', 'Np'), (',', 'CH'), ('Truyện Kiều', 'Np')]
Khắc phục mọi khó khăn, trong nhiều năm qua chúng ta đã bảo vệ, từng bước tôn tạo và định hình quần thể di tích Nguyễn Du và họ Nguyễn Tiên Ðiền - Nghi Xuân (Hà Tĩnh) với bảy điểm di tích chủ yếu là Nhà Tư văn (thờ Khổng Tử, dựng ở khu vườn ông tổ họ Nguyễn - Nhà thờ Nguyễn Du - Mộ Nguyễn Du - Ðàn tế và Bia kỷ niệm Nguyễn Quỳnh (ông nội) - Ðền thờ Nguyễn Nghiễm (cha) - Mộ Nguyễn Nghiễm - Ðền thờ Nguyễn Trọng (chú ruột)	[('Khắc phục', 'V'), ('mọi', 'L'), ('khó khăn', 'A'), (',', 'CH'), ('trong', 'E'), ('nhiều', 'A'), ('năm', 'N'), ('qua', 'V'), ('chúng ta', 'P'), ('đã', 'R'), ('bảo vệ', 'V'), (',', 'CH'), ('từng', 'R'), ('bước', 'N'), ('tôn tạo', 'V'), ('và', 'C'), ('định hình', 'V'), ('quần thể', 'V'), ('di tích', 'N'), ('Nguyễn Du', 'Np'), ('và', 'C'), ('họ', 'P'), ('Nguyễn Tiên Ðiền', 'Np'), ('-', 'CH'), ('Nghi Xuân', 'Np'), ('(', 'CH'), ('Hà Tĩnh', 'Np'), (')', 'CH'), ('với', 'E'), ('bảy', 'M'), ('điểm', 'N'), ('di tích', 'N'), ('chủ yếu', 'A'), ('là', 'C'), ('Nhà Tư văn', 'N'), ('(', 'CH'), ('thờ', 'V'), ('Khổng Tử', 'Np'), (',', 'CH'), ('dựng', 'V'), ('ở', 'E'), ('khu', 'N'), ('vườn', 'N'), ('ông', 'Nc'), ('tổ', 'N'), ('họ', 'P'), ('Nguyễn -', 'V'), ('Nhà thờ', 'N'), ('Nguyễn Du', 'Np'), ('-', 'CH'), ('Mộ', 'N'), ('Nguyễn Du', 'Np'), ('-', 'CH'), ('Ðàn tế', 'N'), ('và', 'C'), ('Bia', 'Np'), ('kỷ niệm', 'N'), ('Nguyễn Quỳnh', 'Np'), ('(', 'CH'), ('ông', 'Nc'), ('nội', 'N'), (')', 'CH'), ('-', 'CH'), ('Ðền', 'Np'), ('thờ', 'V'), ('Nguyễn Nghiễm', 'Np'), ('(', 'CH'), ('cha', 'N'), (')', 'CH'), ('-', 'CH'), ('Mộ', 'N'), ('Nguyễn Nghiễm', 'Np'), ('-', 'CH'), ('Ðền', 'Np'), ('thờ', 'V'), ('Nguyễn Trọng', 'Np'), ('(', 'CH'), ('chú ruột', 'N'), (')', 'CH')]
Tính từ năm 2000, quần thể di tích này tiếp tục được Bộ Văn hóa - Thông tin cho lập dự án tôn tạo, trùng tu	[('Tính', 'V'), ('từ', 'E'), ('năm', 'N'), ('2000', 'M'), (',', 'CH'), ('quần thể', 'N'), ('di tích', 'N'), ('này', 'P'), ('tiếp tục', 'V'), ('được', 'V'), ('Bộ Văn hóa', 'V'), ('-', 'CH'), ('Thông tin', 'N'), ('cho', 'E'), ('lập', 'V'), ('dự án', 'N'), ('tôn tạo', 'V'), (',', 'CH'), ('trùng tu', 'M')]
Ðặc biệt công trình Trung tâm Văn hóa Nguyễn Du cũng được đầu tư xây dựng mới trong khuôn viên khu lưu niệm với các hạng mục chính như tượng Nguyễn Du bằng đồng cao 6,5 m (tính từ bệ tượng) và các phòng hội thảo, thư viện, nhà trưng bày	[('Ðặc', 'N'), ('biệt', 'A'), ('công trình', 'N'), ('Trung tâm', 'N'), ('Văn hóa', 'N'), ('Nguyễn Du', 'Np'), ('cũng', 'R'), ('được', 'V'), ('đầu tư', 'V'), ('xây dựng', 'V'), ('mới', 'R'), ('trong', 'E'), ('khuôn viên', 'N'), ('khu', 'N'), ('lưu niệm', 'V'), ('với', 'E'), ('các', 'L'), ('hạng mục', 'N'), ('chính', 'T'), ('như', 'C'), ('tượng', 'N'), ('Nguyễn Du', 'Np'), ('bằng', 'E'), ('đồng', 'N'), ('cao', 'A'), ('6,5', 'M'), ('m', 'Nu'), ('(', 'CH'), ('tính', 'V'), ('từ', 'E'), ('bệ', 'N'), ('tượng', 'N'), (')', 'CH'), ('và', 'C'), ('các', 'L'), ('phòng', 'N'), ('hội thảo', 'N'), (',', 'CH'), ('thư viện', 'N'), (',', 'CH'), ('nhà', 'N'), ('trưng bày', 'V')]
Ðược biết, Thủ tướng Chính phủ đã đồng ý cho lập và triển khai dự án Quy hoạch tổng thể khu văn hóa - du lịch Nguyễn Du - Tiên Ðiền	[('Ðược', 'Np'), ('biết', 'V'), (',', 'CH'), ('Thủ tướng', 'N'), ('Chính phủ', 'N'), ('đã', 'R'), ('đồng ý', 'V'), ('cho', 'V'), ('lập', 'V'), ('và', 'C'), ('triển khai', 'V'), ('dự án', 'N'), ('Quy hoạch', 'V'), ('tổng thể', 'V'), ('khu', 'N'), ('văn hóa', 'N'), ('-', 'CH'), ('du lịch', 'N'), ('Nguyễn Du', 'Np'), ('-', 'CH'), ('Tiên', 'Np'), ('Ðiền', 'Np')]
Có thể coi đây là cơ hội vàng cho việc tôn vinh danh nhân Nguyễn Du trên cả hai phương diện: bảo tồn và đi sâu khai thác, phát huy giá trị tinh thần của Nguyễn Du trong đời sống văn hóa đương đại	[('Có thể', 'R'), ('coi', 'V'), ('đây', 'P'), ('là', 'V'), ('cơ hội', 'N'), ('vàng', 'A'), ('cho', 'E'), ('việc', 'N'), ('tôn vinh', 'V'), ('danh nhân', 'N'), ('Nguyễn Du', 'Np'), ('trên', 'E'), ('cả', 'P'), ('hai', 'M'), ('phương diện', 'N'), (':', 'CH'), ('bảo tồn', 'V'), ('và', 'C'), ('đi', 'V'), ('sâu', 'A'), ('khai thác', 'V'), (',', 'CH'), ('phát huy', 'V'), ('giá trị', 'N'), ('tinh thần', 'N'), ('của', 'E'), ('Nguyễn Du', 'Np'), ('trong', 'E'), ('đời sống', 'N'), ('văn hóa', 'N'), ('đương đại', 'M')]
Trên thực tế, chúng ta đã xác định và cần xác định rõ hơn vị thế Khu di tích đại thi hào Nguyễn Du trong tương quan với "Quần thể di tích Nguyễn Du và họ Nguyễn Tiên Ðiền", rộng hơn là "Khu văn hóa - du lịch Nguyễn Du - Tiên Ðiền"	[('Trên', 'E'), ('thực tế', 'N'), (',', 'CH'), ('chúng ta', 'P'), ('đã', 'R'), ('xác định', 'V'), ('và', 'C'), ('cần', 'V'), ('xác định', 'V'), ('rõ', 'A'), ('hơn', 'A'), ('vị thế', 'M'), ('Khu', 'N'), ('di tích', 'N'), ('đại', 'A'), ('thi hào', 'N'), ('Nguyễn Du', 'Np'), ('trong', 'E'), ('tương quan', 'N'), ('với', 'E'), ('"', 'CH'), ('Quần thể', 'N'), ('di tích', 'N'), ('Nguyễn Du', 'Np'), ('và', 'C'), ('họ', 'P'), ('Nguyễn Tiên Ðiền', 'Np'), ('"', 'CH'), (',', 'CH'), ('rộng', 'A'), ('hơn', 'A'), ('là', 'V'), ('"', 'CH'), ('Khu', 'N'), ('văn hóa', 'M'), ('-', 'CH'), ('du lịch', 'N'), ('Nguyễn Du', 'Np'), ('-', 'CH'), ('Tiên Ðiền', 'Np'), ('"', 'CH')]
Bên cạnh các điểm di tích vật thể có tính cố định, bất biến, thì hạt nhân của Khu di tích đại thi hào Nguyễn Du phải là Nhà Bảo tàng Nguyễn Du, thuộc loại hình "bảo tàng danh nhân" vốn phổ biến ở nhiều nước trên thế giới	[('Bên cạnh', 'V'), ('các', 'L'), ('điểm', 'N'), ('di tích', 'N'), ('vật thể', 'N'), ('có', 'V'), ('tính', 'N'), ('cố định', 'A'), (',', 'CH'), ('bất biến', 'N'), (',', 'CH'), ('thì', 'C'), ('hạt nhân', 'V'), ('của', 'E'), ('Khu', 'N'), ('di tích', 'N'), ('đại', 'A'), ('thi hào', 'N'), ('Nguyễn Du', 'Np'), ('phải', 'V'), ('là', 'C'), ('Nhà', 'N'), ('Bảo tàng', 'N'), ('Nguyễn Du', 'Np'), (',', 'CH'), ('thuộc', 'V'), ('loại hình', 'N'), ('"', 'CH'), ('bảo tàng', 'N'), ('danh nhân', 'N'), ('"', 'CH'), ('vốn', 'R'), ('phổ biến', 'V'), ('ở', 'E'), ('nhiều', 'A'), ('nước', 'N'), ('trên', 'E'), ('thế giới', 'N')]
Hiện nay, đã có nhà trưng bày lưu giữ nhiều tài liệu, hiện vật quý hiếm như chiếc la bàn Nguyễn Du dùng khi đi săn, bản Truyện Kiều chữ nôm cổ nhất khắc in năm 1866, cuốn Truyện Kiều độc bản viết theo lối thư pháp nặng 75 kg	[('Hiện nay', 'N'), (',', 'CH'), ('đã', 'R'), ('có', 'V'), ('nhà', 'N'), ('trưng bày', 'V'), ('lưu giữ', 'V'), ('nhiều', 'A'), ('tài liệu', 'N'), (',', 'CH'), ('hiện vật', 'N'), ('quý hiếm', 'A'), ('như', 'C'), ('chiếc', 'Nc'), ('la bàn', 'N'), ('Nguyễn Du', 'Np'), ('dùng', 'V'), ('khi', 'N'), ('đi', 'V'), ('săn', 'V'), (',', 'CH'), ('bản', 'Nc'), ('Truyện Kiều', 'Np'), ('chữ', 'N'), ('nôm', 'N'), ('cổ', 'A'), ('nhất', 'R'), ('khắc', 'V'), ('in', 'V'), ('năm', 'N'), ('1866', 'M'), (',', 'CH'), ('cuốn', 'Nc'), ('Truyện Kiều', 'Np'), ('độc bản', 'V'), ('viết', 'V'), ('theo', 'V'), ('lối', 'N'), ('thư pháp', 'N'), ('nặng', 'A'), ('75', 'M'), ('kg', 'Nu')]
Bên cạnh đó là phòng thư viện vừa chính thức khai trương ngày 26-11-2005	[('Bên cạnh', 'N'), ('đó', 'P'), ('là', 'V'), ('phòng', 'N'), ('thư viện', 'N'), ('vừa', 'R'), ('chính thức', 'A'), ('khai trương', 'V'), ('ngày', 'N'), ('26-11-2005', 'M')]
Ðược biết đến sự ra đời phòng thư viện, từ trước và đúng ngày khai trương, nhiều nhà nghiên cứu và sưu tập (Trần Phú Sơn, Nguyễn Hùng Vỹ, Ðào Tam Tỉnh, Nguyễn Khắc Bảo	[('Ðược', 'R'), ('biết', 'V'), ('đến', 'E'), ('sự', 'N'), ('ra đời', 'V'), ('phòng', 'N'), ('thư viện', 'N'), (',', 'CH'), ('từ', 'E'), ('trước', 'N'), ('và', 'C'), ('đúng', 'A'), ('ngày', 'N'), ('khai trương', 'M'), (',', 'CH'), ('nhiều', 'A'), ('nhà', 'N'), ('nghiên cứu', 'V'), ('và', 'C'), ('sưu tập', 'V'), ('(', 'CH'), ('Trần Phú Sơn', 'Np'), (',', 'CH'), ('Nguyễn Hùng Vỹ', 'Np'), (',', 'CH'), ('Ðào Tam Tỉnh', 'Np'), (',', 'CH'), ('Nguyễn Khắc Bảo', 'Np')]
