Với chất giọng đẹp và phong cách biểu diễn "bốc lửa", Ngọc Anh khá thành công trên con đường ca hát	[[('Với', 'O'), ('chất', 'O'), ('giọng', 'O'), ('đẹp', 'O'), ('và', 'O'), ('phong_cách', 'O'), ('biểu_diễn', 'O'), ('"', 'O'), ('bốc_lửa', 'O'), ('"', 'O'), (',', 'O'), ('Ngọc_Anh', 'B-PER'), ('khá', 'O'), ('thành_công', 'O'), ('trên', 'O'), ('con', 'O'), ('đường', 'O'), ('ca_hát', 'O')]]
Những hòn đá lăn chính là ý tưởng của Bức Tường Productions	[[('Những', 'O'), ('hòn', 'O'), ('đá', 'O'), ('lăn', 'O'), ('chính', 'O'), ('là', 'O'), ('ý_tưởng', 'O'), ('của', 'O'), ('Bức_Tường_Productions', 'B-PER')]]
Theo như kế hoạch, sẽ còn có nhiều những "Những hòn đá lăn 2, 3, 4" tiếp theo nữa, tiếp tục "lăn" cùng những ban nhạc rock trẻ hơn như Small Fire hay Microware	[[('Theo', 'O'), ('như', 'O'), ('kế_hoạch', 'O'), (',', 'O'), ('sẽ', 'O'), ('còn', 'O'), ('có', 'O'), ('nhiều', 'O'), ('những', 'O'), ('"', 'O'), ('Những', 'O'), ('hòn', 'O'), ('đá', 'O'), ('lăn', 'O'), ('2', 'O'), (',', 'O'), ('3', 'O'), (',', 'O'), ('4', 'O'), ('"', 'O'), ('tiếp_theo', 'O'), ('nữa', 'O'), (',', 'O'), ('tiếp_tục', 'O'), ('"', 'O'), ('lăn', 'O'), ('"', 'O'), ('cùng', 'O'), ('những', 'O'), ('ban', 'O'), ('nhạc', 'O'), ('rock', 'O'), ('trẻ', 'O'), ('hơn', 'O'), ('như', 'O'), ('Small_Fire', 'B-PER'), ('hay', 'O'), ('Microware', 'O')]]
Trọng Nghĩa: 'Người mẫu không chỉ biết nhún nhẩy'	[[('Trọng_Nghĩa', 'B-PER'), (':', 'O'), ("'", 'O'), ('Người_mẫu', 'O'), ('không_chỉ', 'O'), ('biết', 'O'), ('nhún_nhẩy', 'O'), ("'", 'O')]]
"Bất kỳ ngành nghề nào cũng có khúc quanh	[[('"', 'O'), ('Bất_kỳ', 'O'), ('ngành_nghề', 'O'), ('nào', 'O'), ('cũng', 'O'), ('có', 'O'), ('khúc', 'O'), ('quanh', 'O')]]
Cũng chính vì những điều ồn ào đó mà tôi có dịp yên tĩnh để nhìn nhận bản thân và nghề nghiệp mình theo đuổi	[[('Cũng', 'O'), ('chính', 'O'), ('vì', 'O'), ('những', 'O'), ('điều', 'O'), ('ồn_ào', 'O'), ('đó', 'O'), ('mà', 'O'), ('tôi', 'O'), ('có', 'O'), ('dịp', 'O'), ('yên_tĩnh', 'O'), ('để', 'O'), ('nhìn_nhận', 'O'), ('bản_thân', 'O'), ('và', 'O'), ('nghề_nghiệp', 'O'), ('mình', 'O'), ('theo_đuổi', 'O')]]
Tôi không chọn sai đường, chỉ có điều đi thế nào để khỏi lọt ổ gà", người mẫu Trọng Nghĩa nói về những scandal giới người mẫu trong thời gian qua	[[('Tôi', 'O'), ('không', 'O'), ('chọn', 'O'), ('sai', 'O'), ('đường', 'O'), (',', 'O'), ('chỉ', 'O'), ('có_điều', 'O'), ('đi', 'O'), ('thế_nào', 'O'), ('để', 'O'), ('khỏi', 'O'), ('lọt', 'O'), ('ổ_gà', 'O'), ('"', 'O'), (',', 'O'), ('người_mẫu', 'O'), ('Trọng_Nghĩa', 'B-PER'), ('nói', 'O'), ('về', 'O'), ('những', 'O'), ('scandal', 'O'), ('giới', 'O'), ('người_mẫu', 'O'), ('trong', 'O'), ('thời_gian', 'O'), ('qua', 'O')]]
- Anh học được điều gì từ khi bước chân vào làng giải trí?	[[('-', 'O'), ('Anh', 'O'), ('học', 'O'), ('được', 'O'), ('điều', 'O'), ('gì', 'O'), ('từ', 'O'), ('khi', 'O'), ('bước', 'O'), ('chân', 'O'), ('vào', 'O'), ('làng', 'O'), ('giải_trí', 'O'), ('?', 'O')]]
- Đã có rất nhiều anh chị người mẫu đi trước tôi sống và làm việc được bằng đồng tiền chân chính từ nghề	[[('-', 'O'), ('Đã', 'O'), ('có', 'O'), ('rất', 'O'), ('nhiều', 'O'), ('anh_chị', 'O'), ('người_mẫu', 'O'), ('đi', 'O'), ('trước', 'O'), ('tôi', 'O'), ('sống', 'O'), ('và', 'O'), ('làm_việc', 'O'), ('được', 'O'), ('bằng', 'O'), ('đồng_tiền', 'O'), ('chân_chính', 'O'), ('từ', 'O'), ('nghề', 'O')]]
Sàn catwalk khôngphải luôn trải thảm nhung để tôi ung dung bước đi	[[('Sàn', 'O'), ('catwalk', 'O'), ('khôngphải', 'O'), ('luôn', 'O'), ('trải', 'O'), ('thảm', 'O'), ('nhung', 'O'), ('để', 'O'), ('tôi', 'O'), ('ung_dung', 'O'), ('bước_đi', 'O')]]
Ở đó, tôi hình thành cá tính khi diễn, học cách giao tiếp với cộng đồng xung quanh, học được sự bình tĩnh với những cái nhìn còn cực đoan, nhiều định kiến với giới người mẫu chúng tôi	[[('Ở', 'O'), ('đó', 'O'), (',', 'O'), ('tôi', 'O'), ('hình_thành', 'O'), ('cá_tính', 'O'), ('khi', 'O'), ('diễn', 'O'), (',', 'O'), ('học', 'O'), ('cách', 'O'), ('giao_tiếp', 'O'), ('với', 'O'), ('cộng_đồng', 'O'), ('xung_quanh', 'O'), (',', 'O'), ('học', 'O'), ('được', 'O'), ('sự', 'O'), ('bình_tĩnh', 'O'), ('với', 'O'), ('những', 'O'), ('cái', 'O'), ('nhìn', 'O'), ('còn', 'O'), ('cực_đoan', 'O'), (',', 'O'), ('nhiều', 'O'), ('định_kiến', 'O'), ('với', 'O'), ('giới', 'O'), ('người_mẫu', 'O'), ('chúng_tôi', 'O')]]
- Nghề mẫu nam còn khá mới mẻ ở Việt Nam, do đó thu nhập không cao và không ổn định, có thể nói là không đủ sống	[[('-', 'O'), ('Nghề', 'O'), ('mẫu', 'O'), ('nam', 'O'), ('còn', 'O'), ('khá', 'O'), ('mới_mẻ', 'O'), ('ở', 'O'), ('Việt_Nam', 'B-LOC'), (',', 'O'), ('do_đó', 'O'), ('thu_nhập', 'O'), ('không', 'O'), ('cao', 'O'), ('và', 'O'), ('không', 'O'), ('ổn_định', 'O'), (',', 'O'), ('có_thể', 'O'), ('nói', 'O'), ('là', 'O'), ('không', 'O'), ('đủ', 'O'), ('sống', 'O')]]
Công việc và thu nhập chính của tôi hiện nay là kinh doanh máy tính và các thiết bị văn phòng	[[('Công_việc', 'O'), ('và', 'O'), ('thu_nhập', 'O'), ('chính', 'O'), ('của', 'O'), ('tôi', 'O'), ('hiện_nay', 'O'), ('là', 'O'), ('kinh_doanh', 'O'), ('máy_tính', 'O'), ('và', 'O'), ('các', 'O'), ('thiết_bị', 'O'), ('văn_phòng', 'O')]]
Tôi bằng lòng với nghề tay trái ổn định để nuôi nghề tay phải vốn còn nhiều bấp bênh	[[('Tôi', 'O'), ('bằng_lòng', 'O'), ('với', 'O'), ('nghề', 'O'), ('tay_trái', 'O'), ('ổn_định', 'O'), ('để', 'O'), ('nuôi', 'O'), ('nghề', 'O'), ('tay_phải', 'O'), ('vốn', 'O'), ('còn', 'O'), ('nhiều', 'O'), ('bấp_bênh', 'O')]]
- Giữa vóc dáng đẹp và tâm hồn đẹp, anh chọn cái nào?	[[('-', 'O'), ('Giữa', 'O'), ('vóc_dáng', 'O'), ('đẹp', 'O'), ('và', 'O'), ('tâm_hồn', 'O'), ('đẹp', 'O'), (',', 'O'), ('anh', 'O'), ('chọn', 'O'), ('cái', 'O'), ('nào', 'O'), ('?', 'O')]]
- Tôi chọn vóc dáng đẹp, vì khi tôi biết nhận thức về cái đẹp, cái tốt, cái xấu tức là tâm hồn tôi cũng đẹp rồi	[[('-', 'O'), ('Tôi', 'O'), ('chọn', 'O'), ('vóc_dáng', 'O'), ('đẹp', 'O'), (',', 'O'), ('vì', 'O'), ('khi', 'O'), ('tôi', 'O'), ('biết', 'O'), ('nhận_thức', 'O'), ('về', 'O'), ('cái', 'O'), ('đẹp', 'O'), (',', 'O'), ('cái', 'O'), ('tốt', 'O'), (',', 'O'), ('cái', 'O'), ('xấu', 'O'), ('tức_là', 'O'), ('tâm_hồn', 'O'), ('tôi', 'O'), ('cũng', 'O'), ('đẹp', 'O'), ('rồi', 'O')]]
-Đã bao giờ anh nghĩ công việc người mẫu chỉ là khoảnh khắc đẹp mà tuổi trẻ nào cũng muốn thử qua?	[[('-', 'O'), ('Đã', 'O'), ('bao_giờ', 'O'), ('anh', 'O'), ('nghĩ', 'O'), ('công_việc', 'O'), ('người_mẫu', 'O'), ('chỉ', 'O'), ('là', 'O'), ('khoảnh_khắc', 'O'), ('đẹp', 'O'), ('mà', 'O'), ('tuổi_trẻ', 'O'), ('nào', 'O'), ('cũng', 'O'), ('muốn', 'O'), ('thử', 'O'), ('qua', 'O'), ('?', 'O')]]
- Những ai hoạt động nghệ thuật đều ít nhiều có cảm tình với nghệ thuật	[[('-', 'O'), ('Những_ai', 'O'), ('hoạt_động', 'O'), ('nghệ_thuật', 'O'), ('đều', 'O'), ('ít_nhiều', 'O'), ('có', 'O'), ('cảm_tình', 'O'), ('với', 'O'), ('nghệ_thuật', 'O')]]
Tôi yêu thích nghề người mẫu nhưng không dám khẳng định có hết mình vì nghề, sống chết với nghề hay không	[[('Tôi', 'O'), ('yêu', 'O'), ('thích', 'O'), ('nghề', 'O'), ('người_mẫu', 'O'), ('nhưng', 'O'), ('không', 'O'), ('dám', 'O'), ('khẳng_định', 'O'), ('có', 'O'), ('hết_mình', 'O'), ('vì', 'O'), ('nghề', 'O'), (',', 'O'), ('sống_chết', 'O'), ('với', 'O'), ('nghề', 'O'), ('hay', 'O'), ('không', 'O')]]
Điều đó còn chờ thời gian và những thử thách trước mắt	[[('Điều', 'O'), ('đó', 'O'), ('còn', 'O'), ('chờ', 'O'), ('thời_gian', 'O'), ('và', 'O'), ('những', 'O'), ('thử_thách', 'O'), ('trước_mắt', 'O')]]
- Người mẫu có cần cá tính và tạo scandal để nổi tiếng không?	[[('-', 'O'), ('Người_mẫu', 'O'), ('có', 'O'), ('cần', 'O'), ('cá_tính', 'O'), ('và', 'O'), ('tạo', 'O'), ('scandal', 'O'), ('để', 'O'), ('nổi_tiếng', 'O'), ('không', 'O'), ('?', 'O')]]
- Tôi có nghe người khác bàn về cá tính, về scandal để dễ bề nổi tiếng	[[('-', 'O'), ('Tôi', 'O'), ('có', 'O'), ('nghe', 'O'), ('người', 'O'), ('khác', 'O'), ('bàn', 'O'), ('về', 'O'), ('cá_tính', 'O'), (',', 'O'), ('về', 'O'), ('scandal', 'O'), ('để', 'O'), ('dễ_bề', 'O'), ('nổi_tiếng', 'O')]]
Tôi nghĩ, dám tạo scandal để nâng mình lên, chắc chắn người đó đã là người cá tính	[[('Tôi', 'O'), ('nghĩ', 'O'), (',', 'O'), ('dám', 'O'), ('tạo', 'O'), ('scandal', 'O'), ('để', 'O'), ('nâng', 'O'), ('mình', 'O'), ('lên', 'O'), (',', 'O'), ('chắc_chắn', 'O'), ('người', 'O'), ('đó', 'O'), ('đã', 'O'), ('là', 'O'), ('người', 'O'), ('cá_tính', 'O')]]
Tôi vốn nhút nhát, nên chọn cho mình phương án thuận theo tự nhiên, như thế "ăn chắc mặc bền"	[[('Tôi', 'O'), ('vốn', 'O'), ('nhút_nhát', 'O'), (',', 'O'), ('nên', 'O'), ('chọn', 'O'), ('cho', 'O'), ('mình', 'O'), ('phương_án', 'O'), ('thuận', 'O'), ('theo', 'O'), ('tự_nhiên', 'O'), (',', 'O'), ('như_thế', 'O'), ('"', 'O'), ('ăn_chắc_mặc_bền', 'O'), ('"', 'O')]]
- Anh nói sao về chuyện công chúng chê người mẫu chỉ biết nhún nhẩy và đi tới đi lui?	[[('-', 'O'), ('Anh', 'O'), ('nói', 'O'), ('sao', 'O'), ('về', 'O'), ('chuyện', 'O'), ('công_chúng', 'O'), ('chê', 'O'), ('người_mẫu', 'O'), ('chỉ', 'O'), ('biết', 'O'), ('nhún_nhẩy', 'O'), ('và', 'O'), ('đi_tới_đi_lui', 'O'), ('?', 'O')]]
- Kêu họ thử lên sân khấu nhún nhẩy xem có dễ không? Không phải tự nhiên mà người mẫu chúng tôi có những bước đi đó	[[('-', 'O'), ('Kêu', 'O'), ('họ', 'O'), ('thử', 'O'), ('lên', 'O'), ('sân_khấu', 'O'), ('nhún_nhẩy', 'O'), ('xem', 'O'), ('có_dễ', 'O'), ('không', 'O'), ('?', 'O')], [('Không', 'O'), ('phải', 'O'), ('tự_nhiên', 'O'), ('mà', 'O'), ('người_mẫu', 'O'), ('chúng_tôi', 'O'), ('có', 'O'), ('những', 'O'), ('bước_đi', 'O'), ('đó', 'O')]]
Trái lại, phải học tập và rèn luyện rất khắc nghiệt	[[('Trái_lại', 'O'), (',', 'O'), ('phải', 'O'), ('học_tập', 'O'), ('và', 'O'), ('rèn_luyện', 'O'), ('rất', 'O'), ('khắc_nghiệt', 'O')]]
- Thế còn những chê bai, so sánh đẳng cấp và các danh hiệu ảo của người mẫu?	[[('-', 'O'), ('Thế', 'O'), ('còn', 'O'), ('những', 'O'), ('chê_bai', 'O'), (',', 'O'), ('so_sánh', 'O'), ('đẳng_cấp', 'O'), ('và', 'O'), ('các', 'O'), ('danh_hiệu', 'O'), ('ảo', 'O'), ('của', 'O'), ('người_mẫu', 'O'), ('?', 'O')]]
- Nghệ thuật Việt Nam thường được đem so sánh với thế giới	[[('-', 'O'), ('Nghệ_thuật', 'O'), ('Việt_Nam', 'B-LOC'), ('thường', 'O'), ('được', 'O'), ('đem', 'O'), ('so_sánh', 'O'), ('với', 'O'), ('thế_giới', 'O')]]
So sánh để hướng thiện và làm tốt hơn thì nên	[[('So_sánh', 'O'), ('để', 'O'), ('hướng_thiện', 'O'), ('và', 'O'), ('làm', 'O'), ('tốt', 'O'), ('hơn', 'O'), ('thì', 'O'), ('nên', 'O')]]
Còn ngồi mà dè bỉu, chê bai, tính toán theo tôi là không nên	[[('Còn', 'O'), ('ngồi', 'O'), ('mà', 'O'), ('dè_bỉu', 'O'), (',', 'O'), ('chê_bai', 'O'), (',', 'O'), ('tính_toán', 'O'), ('theo', 'O'), ('tôi', 'O'), ('là', 'O'), ('không', 'O'), ('nên', 'O')]]
Tất cả những gì mới mẻ, non nghề cần có quá trình thay da đổi thịt	[[('Tất_cả', 'O'), ('những', 'O'), ('gì', 'O'), ('mới_mẻ', 'O'), (',', 'O'), ('non', 'O'), ('nghề', 'O'), ('cần', 'O'), ('có', 'O'), ('quá_trình', 'O'), ('thay_da_đổi_thịt', 'O')]]
Danh hiệu chẳng qua là danh phong trao tặng trong cuộc thi nhằm cạnh tranh lành mạnh	[[('Danh_hiệu', 'O'), ('chẳng_qua', 'O'), ('là', 'O'), ('danh', 'O'), ('phong', 'O'), ('trao_tặng', 'O'), ('trong', 'O'), ('cuộc', 'O'), ('thi', 'O'), ('nhằm', 'O'), ('cạnh_tranh', 'O'), ('lành_mạnh', 'O')]]
Mọi người đánh giá năng lực của người mẫu thông qua việc họ hoạt động hiệu quả và nghiêm túc như thế nào, chứ không phải qua một danh hiệu nhất thời	[[('Mọi', 'O'), ('người', 'O'), ('đánh_giá', 'O'), ('năng_lực', 'O'), ('của', 'O'), ('người_mẫu', 'O'), ('thông_qua', 'O'), ('việc', 'O'), ('họ', 'O'), ('hoạt_động', 'O'), ('hiệu_quả', 'O'), ('và', 'O'), ('nghiêm_túc', 'O'), ('như_thế_nào', 'O'), (',', 'O'), ('chứ', 'O'), ('không', 'O'), ('phải', 'O'), ('qua', 'O'), ('một', 'O'), ('danh_hiệu', 'O'), ('nhất_thời', 'O')]]
- Anh nghĩ sao về ngành thời trang Việt Nam?	[[('-', 'O'), ('Anh', 'O'), ('nghĩ', 'O'), ('sao', 'O'), ('về', 'O'), ('ngành', 'O'), ('thời_trang', 'O'), ('Việt_Nam', 'B-LOC'), ('?', 'O')]]
- Thời trang Việt Nam đang ngày càng hội nhập với thời trang thế giới	[[('-', 'O'), ('Thời_trang', 'O'), ('Việt_Nam', 'B-LOC'), ('đang', 'O'), ('ngày_càng', 'O'), ('hội_nhập', 'O'), ('với', 'O'), ('thời_trang', 'O'), ('thế_giới', 'O')]]
Đã có những thương hiệu nổi tiếng không những trong nước mà còn xuất khẩu ra nước ngoài	[[('Đã', 'O'), ('có', 'O'), ('những', 'O'), ('thương_hiệu', 'O'), ('nổi_tiếng', 'O'), ('không_những', 'O'), ('trong', 'O'), ('nước', 'O'), ('mà_còn', 'O'), ('xuất_khẩu', 'O'), ('ra', 'O'), ('nước_ngoài', 'O')]]
Tôi nghĩ đó là tín hiệu đáng mừng cho sự khởi sắc	[[('Tôi', 'O'), ('nghĩ', 'O'), ('đó', 'O'), ('là', 'O'), ('tín_hiệu', 'O'), ('đáng', 'O'), ('mừng', 'O'), ('cho', 'O'), ('sự', 'O'), ('khởi_sắc', 'O')]]
Cho một nhà bảo tàng, TT nghiên cứu Nguyễn Du, Truyện Kiều	[[('Cho', 'O'), ('một', 'O'), ('nhà', 'O'), ('bảo_tàng', 'O'), (',', 'O'), ('TT', 'O'), ('nghiên_cứu', 'O'), ('Nguyễn_Du', 'B-LOC'), (',', 'O'), ('Truyện_Kiều', 'O')]]
Khắc phục mọi khó khăn, trong nhiều năm qua chúng ta đã bảo vệ, từng bước tôn tạo và định hình quần thể di tích Nguyễn Du và họ Nguyễn Tiên Ðiền - Nghi Xuân (Hà Tĩnh) với bảy điểm di tích chủ yếu là Nhà Tư văn (thờ Khổng Tử, dựng ở khu vườn ông tổ họ Nguyễn - Nhà thờ Nguyễn Du - Mộ Nguyễn Du - Ðàn tế và Bia kỷ niệm Nguyễn Quỳnh (ông nội) - Ðền thờ Nguyễn Nghiễm (cha) - Mộ Nguyễn Nghiễm - Ðền thờ Nguyễn Trọng (chú ruột)	[[('Khắc_phục', 'O'), ('mọi', 'O'), ('khó_khăn', 'O'), (',', 'O'), ('trong', 'O'), ('nhiều', 'O'), ('năm', 'O'), ('qua', 'O'), ('chúng_ta', 'O'), ('đã', 'O'), ('bảo_vệ', 'O'), (',', 'O'), ('từng', 'O'), ('bước', 'O'), ('tôn_tạo', 'O'), ('và', 'O'), ('định_hình', 'O'), ('quần_thể', 'O'), ('di_tích', 'O'), ('Nguyễn_Du', 'B-LOC'), ('và', 'O'), ('họ', 'O'), ('Nguyễn_Tiên_Ðiền', 'B-PER'), ('-', 'O'), ('Nghi_Xuân', 'B-LOC'), ('(', 'O'), ('Hà_Tĩnh', 'B-LOC'), (')', 'O'), ('với', 'O'), ('bảy', 'O'), ('điểm', 'O'), ('di_tích', 'O'), ('chủ_yếu', 'O'), ('là', 'O'), ('Nhà', 'O'), ('Tư_văn', 'B-PER'), ('(', 'O'), ('thờ', 'O'), ('Khổng_Tử', 'B-PER'), (',', 'O'), ('dựng', 'O'), ('ở', 'O'), ('khu', 'O'), ('vườn', 'O'), ('ông_tổ', 'O'), ('họ', 'B-MISC'), ('Nguyễn', 'I-MISC'), ('-', 'O'), ('Nhà_thờ', 'B-LOC'), ('Nguyễn_Du', 'I-LOC'), ('-', 'O'), ('Mộ', 'B-LOC'), ('Nguyễn_Du', 'I-LOC'), ('-', 'O'), ('Ðàn', 'O'), ('tế', 'O'), ('và', 'O'), ('Bia', 'O'), ('kỷ_niệm', 'O'), ('Nguyễn_Quỳnh', 'B-PER'), ('(', 'O'), ('ông', 'O'), ('nội', 'O'), (')', 'O'), ('-', 'O'), ('Ðền', 'O'), ('thờ', 'O'), ('Nguyễn_Nghiễm', 'B-PER'), ('(', 'O'), ('cha', 'O'), (')', 'O'), ('-', 'O'), ('Mộ', 'O'), ('Nguyễn_Nghiễm', 'B-PER'), ('-', 'O'), ('Ðền', 'B-PER'), ('thờ', 'O'), ('Nguyễn_Trọng', 'B-PER'), ('(', 'O'), ('chú', 'O'), ('ruột', 'O'), (')', 'O')]]
Tính từ năm 2000, quần thể di tích này tiếp tục được Bộ Văn hóa - Thông tin cho lập dự án tôn tạo, trùng tu	[[('Tính', 'O'), ('từ', 'O'), ('năm', 'O'), ('2000', 'O'), (',', 'O'), ('quần_thể', 'O'), ('di_tích', 'O'), ('này', 'O'), ('tiếp_tục', 'O'), ('được', 'O'), ('Bộ', 'O'), ('Văn_hoá', 'O'), ('-', 'O'), ('Thông_tin', 'O'), ('cho', 'O'), ('lập', 'O'), ('dự_án', 'O'), ('tôn_tạo', 'O'), (',', 'O'), ('trùng_tu', 'O')]]
Ðặc biệt công trình Trung tâm Văn hóa Nguyễn Du cũng được đầu tư xây dựng mới trong khuôn viên khu lưu niệm với các hạng mục chính như tượng Nguyễn Du bằng đồng cao 6,5 m (tính từ bệ tượng) và các phòng hội thảo, thư viện, nhà trưng bày	[[('Ðặc', 'O'), ('biệt', 'O'), ('công_trình', 'O'), ('Trung_tâm', 'B-ORG'), ('Văn_hoá', 'I-ORG'), ('Nguyễn_Du', 'I-ORG'), ('cũng', 'O'), ('được', 'O'), ('đầu_tư', 'O'), ('xây_dựng', 'O'), ('mới', 'O'), ('trong', 'O'), ('khuôn_viên', 'O'), ('khu', 'O'), ('lưu_niệm', 'O'), ('với', 'O'), ('các', 'O'), ('hạng_mục', 'O'), ('chính', 'O'), ('như', 'O'), ('tượng', 'O'), ('Nguyễn_Du', 'O'), ('bằng', 'O'), ('đồng', 'O'), ('cao', 'O'), ('6,5', 'O'), ('m', 'O'), ('(', 'O'), ('tính', 'O'), ('từ', 'O'), ('bệ', 'O'), ('tượng', 'O'), (')', 'O'), ('và', 'O'), ('các', 'O'), ('phòng', 'O'), ('hội_thảo', 'O'), (',', 'O'), ('thư_viện', 'O'), (',', 'O'), ('nhà', 'O'), ('trưng_bày', 'O')]]
